system,dataset,repeat,MAPE,MAE,RMSE
batlik,strawberry.csv,16,0.025059509511643107,0.039880989583333255,0.0513610963461835
batlik,strawberry.csv,17,0.0249654520582625,0.03975364583333337,0.04975864412271049
batlik,strawberry.csv,18,0.023805481949840463,0.03794973958333326,0.048972541954154215
batlik,strawberry.csv,19,0.024140363268852577,0.038709114583333336,0.04960079791339887
batlik,strawberry.csv,20,0.02554845307753077,0.03992465277777773,0.05116169416323869
batlik,strawberry.csv,21,0.02396263593799766,0.038523090277777707,0.0491627736806236
batlik,strawberry.csv,22,0.024713489434673892,0.04006015625000006,0.05109302063699618
batlik,strawberry.csv,23,0.022949152435281967,0.0370422743055557,0.04767097559377728
batlik,strawberry.csv,24,0.02584904648781192,0.04133922797388583,0.05325946101501949
batlik,strawberry.csv,25,0.02416539886418815,0.038159809027777776,0.04838788260669937
batlik,strawberry.csv,26,0.024808486987944293,0.040443315972222234,0.051515057509175025
batlik,strawberry.csv,27,0.0266733726263127,0.043208072916666604,0.055213771469587364
batlik,strawberry.csv,28,0.024735212074182538,0.040484288194444495,0.052229915024222584
batlik,strawberry.csv,29,0.02388819328733607,0.038806336805555675,0.049235145593691035
batlik,village.csv,0,0.04290831161547832,0.15477465277777747,0.35641691416287774
batlik,village.csv,1,0.04326281384359696,0.1556062499999997,0.31548795450185285
batlik,village.csv,2,0.04814870024037414,0.1758669270833327,0.35451087631827394
batlik,village.csv,3,0.0434537575932697,0.14778454861111093,0.31806472952865844
batlik,village.csv,4,0.0501537103660575,0.1903529513888884,0.441514401956964
batlik,village.csv,5,0.04658469155769501,0.1639903858927528,0.3342352992833546
batlik,village.csv,6,0.04098503397606853,0.14751388888888867,0.4147888649348697
batlik,village.csv,7,0.051355684846950495,0.2015896701388885,0.5029880117294802
batlik,village.csv,8,0.040037940141333675,0.15081171874999982,0.3407035140622376
